image_name,crema,color_clarity,presentation,type_of_cup,type_of_coffee,served_way,is_relevant
coffe_image(451)_augmented_6.jpg,0,2,0,2,0,1,1
coffe_image(451)_augmented_7.jpg,0,2,0,2,0,1,1
coffe_image(451)_augmented_8.jpg,0,2,0,2,0,1,1
coffe_image(451)_augmented_9.jpg,0,2,0,2,0,1,1
coffe_image(451)_augmented_10.jpg,0,2,0,2,0,1,1
coffe_image(451)_augmented_11.jpg,0,2,0,2,0,1,1
coffe_image(451)_augmented_12.jpg,0,2,0,2,0,1,1
coffe_image(452)_augmented_1.jpg,1,-1,0,0,2,0,1
coffe_image(452)_augmented_2.jpg,1,-1,0,0,2,0,1
coffe_image(452)_augmented_3.jpg,1,-1,0,0,2,0,1
coffe_image(452)_augmented_4.jpg,1,-1,0,0,2,0,1
coffe_image(452)_augmented_5.jpg,1,-1,0,0,2,0,1
coffe_image(452)_augmented_6.jpg,1,-1,0,0,2,0,1
coffe_image(452)_augmented_7.jpg,1,-1,0,0,2,0,1
coffe_image(452)_augmented_8.jpg,1,-1,0,0,2,0,1
coffe_image(452)_augmented_9.jpg,1,-1,0,0,2,0,1
coffe_image(452)_augmented_10.jpg,1,-1,0,0,2,0,1
coffe_image(452)_augmented_11.jpg,1,-1,0,0,2,0,1
coffe_image(452)_augmented_12.jpg,1,-1,0,0,2,0,1
coffe_image(453)_augmented_1.jpg,0,2,0,1,0,0,1
coffe_image(453)_augmented_2.jpg,0,2,0,1,0,0,1
coffe_image(453)_augmented_3.jpg,0,2,0,1,0,0,1
coffe_image(453)_augmented_4.jpg,0,2,0,1,0,0,1
coffe_image(453)_augmented_5.jpg,0,2,0,1,0,0,1
coffe_image(453)_augmented_6.jpg,0,2,0,1,0,0,1
coffe_image(453)_augmented_7.jpg,0,2,0,1,0,0,1
coffe_image(453)_augmented_8.jpg,0,2,0,1,0,0,1
coffe_image(453)_augmented_9.jpg,0,2,0,1,0,0,1
coffe_image(453)_augmented_10.jpg,0,2,0,1,0,0,1
coffe_image(453)_augmented_11.jpg,0,2,0,1,0,0,1
coffe_image(453)_augmented_12.jpg,0,2,0,1,0,0,1
coffe_image(454)_augmented_1.jpg,0,2,0,0,0,0,1
coffe_image(454)_augmented_2.jpg,0,2,0,0,0,0,1
coffe_image(454)_augmented_3.jpg,0,2,0,0,0,0,1
coffe_image(454)_augmented_4.jpg,0,2,0,0,0,0,1
coffe_image(454)_augmented_5.jpg,0,2,0,0,0,0,1
coffe_image(454)_augmented_6.jpg,0,2,0,0,0,0,1
coffe_image(454)_augmented_7.jpg,0,2,0,0,0,0,1
coffe_image(454)_augmented_8.jpg,0,2,0,0,0,0,1
coffe_image(454)_augmented_9.jpg,0,2,0,0,0,0,1
coffe_image(454)_augmented_10.jpg,0,2,0,0,0,0,1
coffe_image(454)_augmented_11.jpg,0,2,0,0,0,0,1
coffe_image(454)_augmented_12.jpg,0,2,0,0,0,0,1
coffe_image(455)_augmented_1.jpg,0,2,0,0,0,0,1
coffe_image(455)_augmented_2.jpg,0,2,0,0,0,0,1
coffe_image(455)_augmented_3.jpg,0,2,0,0,0,0,1
coffe_image(455)_augmented_4.jpg,0,2,0,0,0,0,1
coffe_image(455)_augmented_5.jpg,0,2,0,0,0,0,1
coffe_image(455)_augmented_6.jpg,0,2,0,0,0,0,1
coffe_image(455)_augmented_7.jpg,0,2,0,0,0,0,1
coffe_image(455)_augmented_8.jpg,0,2,0,0,0,0,1
coffe_image(455)_augmented_9.jpg,0,2,0,0,0,0,1
coffe_image(455)_augmented_10.jpg,0,2,0,0,0,0,1
coffe_image(455)_augmented_11.jpg,0,2,0,0,0,0,1
coffe_image(455)_augmented_12.jpg,0,2,0,0,0,0,1
coffe_image(456)_augmented_1.jpg,2,-1,2,0,2,0,1
coffe_image(456)_augmented_2.jpg,2,-1,2,0,2,0,1
coffe_image(456)_augmented_3.jpg,2,-1,2,0,2,0,1
coffe_image(456)_augmented_4.jpg,2,-1,2,0,2,0,1
coffe_image(456)_augmented_5.jpg,2,-1,2,0,2,0,1
coffe_image(456)_augmented_6.jpg,2,-1,2,0,2,0,1
coffe_image(456)_augmented_7.jpg,2,-1,2,0,2,0,1
coffe_image(456)_augmented_8.jpg,2,-1,2,0,2,0,1
coffe_image(456)_augmented_9.jpg,2,-1,2,0,2,0,1
coffe_image(456)_augmented_10.jpg,2,-1,2,0,2,0,1
coffe_image(456)_augmented_11.jpg,2,-1,2,0,2,0,1
coffe_image(456)_augmented_12.jpg,2,-1,2,0,2,0,1
coffe_image(457)_augmented_1.jpg,1,-1,0,0,2,0,1
coffe_image(457)_augmented_2.jpg,1,-1,0,0,2,0,1
coffe_image(457)_augmented_3.jpg,1,-1,0,0,2,0,1
coffe_image(457)_augmented_4.jpg,1,-1,0,0,2,0,1
coffe_image(457)_augmented_5.jpg,1,-1,0,0,2,0,1
coffe_image(457)_augmented_6.jpg,1,-1,0,0,2,0,1
coffe_image(457)_augmented_7.jpg,1,-1,0,0,2,0,1
coffe_image(457)_augmented_8.jpg,1,-1,0,0,2,0,1
coffe_image(457)_augmented_9.jpg,1,-1,0,0,2,0,1
coffe_image(457)_augmented_10.jpg,1,-1,0,0,2,0,1
coffe_image(457)_augmented_11.jpg,1,-1,0,0,2,0,1
coffe_image(457)_augmented_12.jpg,1,-1,0,0,2,0,1
coffe_image(458)_augmented_1.jpg,2,2,0,2,1,0,1
coffe_image(458)_augmented_2.jpg,2,2,0,2,1,0,1
coffe_image(458)_augmented_3.jpg,2,2,0,2,1,0,1
coffe_image(458)_augmented_4.jpg,2,2,0,2,1,0,1
coffe_image(458)_augmented_5.jpg,2,2,0,2,1,0,1
coffe_image(458)_augmented_6.jpg,2,2,0,2,1,0,1
coffe_image(458)_augmented_7.jpg,2,2,0,2,1,0,1
coffe_image(458)_augmented_8.jpg,2,2,0,2,1,0,1
coffe_image(458)_augmented_9.jpg,2,2,0,2,1,0,1
coffe_image(458)_augmented_10.jpg,2,2,0,2,1,0,1
coffe_image(458)_augmented_11.jpg,2,2,0,2,1,0,1
coffe_image(458)_augmented_12.jpg,2,2,0,2,1,0,1
coffe_image(459)_augmented_1.jpg,2,-1,0,0,1,0,1
coffe_image(459)_augmented_2.jpg,2,-1,0,0,1,0,1
coffe_image(459)_augmented_3.jpg,2,-1,0,0,1,0,1
coffe_image(459)_augmented_4.jpg,2,-1,0,0,1,0,1
coffe_image(459)_augmented_5.jpg,2,-1,0,0,1,0,1
coffe_image(459)_augmented_6.jpg,2,-1,0,0,1,0,1
coffe_image(459)_augmented_7.jpg,2,-1,0,0,1,0,1
coffe_image(459)_augmented_8.jpg,2,-1,0,0,1,0,1
coffe_image(459)_augmented_9.jpg,2,-1,0,0,1,0,1
coffe_image(459)_augmented_10.jpg,2,-1,0,0,1,0,1
coffe_image(459)_augmented_11.jpg,2,-1,0,0,1,0,1
coffe_image(459)_augmented_12.jpg,2,-1,0,0,1,0,1
coffe_image(460)_augmented_1.jpg,2,2,0,2,1,0,1
coffe_image(460)_augmented_2.jpg,2,2,0,2,1,0,1
coffe_image(460)_augmented_3.jpg,2,2,0,2,1,0,1
coffe_image(460)_augmented_4.jpg,2,2,0,2,1,0,1
coffe_image(460)_augmented_5.jpg,2,2,0,2,1,0,1
coffe_image(460)_augmented_6.jpg,2,2,0,2,1,0,1
coffe_image(460)_augmented_7.jpg,2,2,0,2,1,0,1
coffe_image(460)_augmented_8.jpg,2,2,0,2,1,0,1
coffe_image(460)_augmented_9.jpg,2,2,0,2,1,0,1
coffe_image(460)_augmented_10.jpg,2,2,0,2,1,0,1
coffe_image(460)_augmented_11.jpg,2,2,0,2,1,0,1
coffe_image(460)_augmented_12.jpg,2,2,0,2,1,0,1
coffe_image(461)_augmented_1.jpg,1,2,0,0,1,0,1
coffe_image(461)_augmented_2.jpg,1,2,0,0,1,0,1
coffe_image(461)_augmented_3.jpg,1,2,0,0,1,0,1
coffe_image(461)_augmented_4.jpg,1,2,0,0,1,0,1
coffe_image(461)_augmented_5.jpg,1,2,0,0,1,0,1
coffe_image(461)_augmented_6.jpg,1,2,0,0,1,0,1
coffe_image(461)_augmented_7.jpg,1,2,0,0,1,0,1
coffe_image(461)_augmented_8.jpg,1,2,0,0,1,0,1
coffe_image(461)_augmented_9.jpg,1,2,0,0,1,0,1
coffe_image(461)_augmented_10.jpg,1,2,0,0,1,0,1
coffe_image(461)_augmented_11.jpg,1,2,0,0,1,0,1
coffe_image(461)_augmented_12.jpg,1,2,0,0,1,0,1
coffe_image(462)_augmented_1.jpg,2,2,0,0,0,0,1
coffe_image(462)_augmented_2.jpg,2,2,0,0,0,0,1
coffe_image(462)_augmented_3.jpg,2,2,0,0,0,0,1
coffe_image(462)_augmented_4.jpg,2,2,0,0,0,0,1
coffe_image(462)_augmented_5.jpg,2,2,0,0,0,0,1
coffe_image(462)_augmented_6.jpg,2,2,0,0,0,0,1
coffe_image(462)_augmented_7.jpg,2,2,0,0,0,0,1
coffe_image(462)_augmented_8.jpg,2,2,0,0,0,0,1
coffe_image(462)_augmented_9.jpg,2,2,0,0,0,0,1
coffe_image(462)_augmented_10.jpg,2,2,0,0,0,0,1
coffe_image(462)_augmented_11.jpg,2,2,0,0,0,0,1
coffe_image(462)_augmented_12.jpg,2,2,0,0,0,0,1
coffe_image(463)_augmented_1.jpg,2,2,0,1,1,0,1
coffe_image(463)_augmented_2.jpg,2,2,0,1,1,0,1
coffe_image(463)_augmented_3.jpg,2,2,0,1,1,0,1
coffe_image(463)_augmented_4.jpg,2,2,0,1,1,0,1
coffe_image(463)_augmented_5.jpg,2,2,0,1,1,0,1
coffe_image(463)_augmented_6.jpg,2,2,0,1,1,0,1
coffe_image(463)_augmented_7.jpg,2,2,0,1,1,0,1
coffe_image(463)_augmented_8.jpg,2,2,0,1,1,0,1
coffe_image(463)_augmented_9.jpg,2,2,0,1,1,0,1
coffe_image(463)_augmented_10.jpg,2,2,0,1,1,0,1
coffe_image(463)_augmented_11.jpg,2,2,0,1,1,0,1
coffe_image(463)_augmented_12.jpg,2,2,0,1,1,0,1
coffe_image(464)_augmented_1.jpg,2,2,0,0,1,0,1
coffe_image(464)_augmented_2.jpg,2,2,0,0,1,0,1
coffe_image(464)_augmented_3.jpg,2,2,0,0,1,0,1
coffe_image(464)_augmented_4.jpg,2,2,0,0,1,0,1
coffe_image(464)_augmented_5.jpg,2,2,0,0,1,0,1
coffe_image(464)_augmented_6.jpg,2,2,0,0,1,0,1
coffe_image(464)_augmented_7.jpg,2,2,0,0,1,0,1
coffe_image(464)_augmented_8.jpg,2,2,0,0,1,0,1
coffe_image(464)_augmented_9.jpg,2,2,0,0,1,0,1
coffe_image(464)_augmented_10.jpg,2,2,0,0,1,0,1
coffe_image(464)_augmented_11.jpg,2,2,0,0,1,0,1
coffe_image(464)_augmented_12.jpg,2,2,0,0,1,0,1
coffe_image(465)_augmented_1.jpg,2,2,0,1,1,0,1
coffe_image(465)_augmented_2.jpg,2,2,0,1,1,0,1
coffe_image(465)_augmented_3.jpg,2,2,0,1,1,0,1
coffe_image(465)_augmented_4.jpg,2,2,0,1,1,0,1
coffe_image(465)_augmented_5.jpg,2,2,0,1,1,0,1
coffe_image(465)_augmented_6.jpg,2,2,0,1,1,0,1
coffe_image(465)_augmented_7.jpg,2,2,0,1,1,0,1
coffe_image(465)_augmented_8.jpg,2,2,0,1,1,0,1
coffe_image(465)_augmented_9.jpg,2,2,0,1,1,0,1
coffe_image(465)_augmented_10.jpg,2,2,0,1,1,0,1
coffe_image(465)_augmented_11.jpg,2,2,0,1,1,0,1
coffe_image(465)_augmented_12.jpg,2,2,0,1,1,0,1
coffe_image(466)_augmented_1.jpg,2,-1,2,0,2,0,1
coffe_image(466)_augmented_2.jpg,2,-1,2,0,2,0,1
coffe_image(466)_augmented_3.jpg,2,-1,2,0,2,0,1
coffe_image(466)_augmented_4.jpg,2,-1,2,0,2,0,1
coffe_image(466)_augmented_5.jpg,2,-1,2,0,2,0,1
coffe_image(466)_augmented_6.jpg,2,-1,2,0,2,0,1
coffe_image(466)_augmented_7.jpg,2,-1,2,0,2,0,1
coffe_image(466)_augmented_8.jpg,2,-1,2,0,2,0,1
coffe_image(466)_augmented_9.jpg,2,-1,2,0,2,0,1
coffe_image(466)_augmented_10.jpg,2,-1,2,0,2,0,1
coffe_image(466)_augmented_11.jpg,2,-1,2,0,2,0,1
coffe_image(466)_augmented_12.jpg,2,-1,2,0,2,0,1
coffe_image(467)_augmented_1.jpg,1,2,0,0,1,0,1
coffe_image(467)_augmented_2.jpg,1,2,0,0,1,0,1
coffe_image(467)_augmented_3.jpg,1,2,0,0,1,0,1
coffe_image(467)_augmented_4.jpg,1,2,0,0,1,0,1
coffe_image(467)_augmented_5.jpg,1,2,0,0,1,0,1
coffe_image(467)_augmented_6.jpg,1,2,0,0,1,0,1
coffe_image(467)_augmented_7.jpg,1,2,0,0,1,0,1
coffe_image(467)_augmented_8.jpg,1,2,0,0,1,0,1
coffe_image(467)_augmented_9.jpg,1,2,0,0,1,0,1
coffe_image(467)_augmented_10.jpg,1,2,0,0,1,0,1
coffe_image(467)_augmented_11.jpg,1,2,0,0,1,0,1
coffe_image(467)_augmented_12.jpg,1,2,0,0,1,0,1
coffe_image(468)_augmented_1.jpg,2,2,0,2,1,0,1
coffe_image(468)_augmented_2.jpg,2,2,0,2,1,0,1
coffe_image(468)_augmented_3.jpg,2,2,0,2,1,0,1
coffe_image(468)_augmented_4.jpg,2,2,0,2,1,0,1
coffe_image(468)_augmented_5.jpg,2,2,0,2,1,0,1
coffe_image(468)_augmented_6.jpg,2,2,0,2,1,0,1
coffe_image(468)_augmented_7.jpg,2,2,0,2,1,0,1
coffe_image(468)_augmented_8.jpg,2,2,0,2,1,0,1
coffe_image(468)_augmented_9.jpg,2,2,0,2,1,0,1
coffe_image(468)_augmented_10.jpg,2,2,0,2,1,0,1
coffe_image(468)_augmented_11.jpg,2,2,0,2,1,0,1
coffe_image(468)_augmented_12.jpg,2,2,0,2,1,0,1
coffe_image(469)_augmented_1.jpg,2,-1,1,2,2,2,1
coffe_image(469)_augmented_2.jpg,2,-1,1,2,2,2,1
coffe_image(469)_augmented_3.jpg,2,-1,1,2,2,2,1
coffe_image(469)_augmented_4.jpg,2,-1,1,2,2,2,1
coffe_image(469)_augmented_5.jpg,2,-1,1,2,2,2,1
coffe_image(469)_augmented_6.jpg,2,-1,1,2,2,2,1
coffe_image(469)_augmented_7.jpg,2,-1,1,2,2,2,1
coffe_image(469)_augmented_8.jpg,2,-1,1,2,2,2,1
coffe_image(469)_augmented_9.jpg,2,-1,1,2,2,2,1
coffe_image(469)_augmented_10.jpg,2,-1,1,2,2,2,1
coffe_image(469)_augmented_11.jpg,2,-1,1,2,2,2,1
coffe_image(469)_augmented_12.jpg,2,-1,1,2,2,2,1
coffe_image(470)_augmented_1.jpg,1,2,0,2,1,1,1
coffe_image(470)_augmented_2.jpg,1,2,0,2,1,1,1
coffe_image(470)_augmented_3.jpg,1,2,0,2,1,1,1
coffe_image(470)_augmented_4.jpg,1,2,0,2,1,1,1
coffe_image(470)_augmented_5.jpg,1,2,0,2,1,1,1
coffe_image(470)_augmented_6.jpg,1,2,0,2,1,1,1
coffe_image(470)_augmented_7.jpg,1,2,0,2,1,1,1
coffe_image(470)_augmented_8.jpg,1,2,0,2,1,1,1
coffe_image(470)_augmented_9.jpg,1,2,0,2,1,1,1
coffe_image(470)_augmented_10.jpg,1,2,0,2,1,1,1
coffe_image(470)_augmented_11.jpg,1,2,0,2,1,1,1
coffe_image(470)_augmented_12.jpg,1,2,0,2,1,1,1
coffe_image(471)_augmented_1.jpg,1,2,0,0,1,0,1
coffe_image(471)_augmented_2.jpg,1,2,0,0,1,0,1
coffe_image(471)_augmented_3.jpg,1,2,0,0,1,0,1
coffe_image(471)_augmented_4.jpg,1,2,0,0,1,0,1
coffe_image(471)_augmented_5.jpg,1,2,0,0,1,0,1
coffe_image(471)_augmented_6.jpg,1,2,0,0,1,0,1
coffe_image(471)_augmented_7.jpg,1,2,0,0,1,0,1
coffe_image(471)_augmented_8.jpg,1,2,0,0,1,0,1
coffe_image(471)_augmented_9.jpg,1,2,0,0,1,0,1
coffe_image(471)_augmented_10.jpg,1,2,0,0,1,0,1
coffe_image(471)_augmented_11.jpg,1,2,0,0,1,0,1
coffe_image(471)_augmented_12.jpg,1,2,0,0,1,0,1
coffe_image(472)_augmented_1.jpg,2,-1,0,0,1,0,1
coffe_image(472)_augmented_2.jpg,2,-1,0,0,1,0,1
coffe_image(472)_augmented_3.jpg,2,-1,0,0,1,0,1
coffe_image(472)_augmented_4.jpg,2,-1,0,0,1,0,1
coffe_image(472)_augmented_5.jpg,2,-1,0,0,1,0,1
coffe_image(472)_augmented_6.jpg,2,-1,0,0,1,0,1
coffe_image(472)_augmented_7.jpg,2,-1,0,0,1,0,1
coffe_image(472)_augmented_8.jpg,2,-1,0,0,1,0,1
coffe_image(472)_augmented_9.jpg,2,-1,0,0,1,0,1
coffe_image(472)_augmented_10.jpg,2,-1,0,0,1,0,1
coffe_image(472)_augmented_11.jpg,2,-1,0,0,1,0,1
coffe_image(472)_augmented_12.jpg,2,-1,0,0,1,0,1
coffe_image(473)_augmented_1.jpg,2,-1,2,0,2,0,1
coffe_image(473)_augmented_2.jpg,2,-1,2,0,2,0,1
coffe_image(473)_augmented_3.jpg,2,-1,2,0,2,0,1
coffe_image(473)_augmented_4.jpg,2,-1,2,0,2,0,1
coffe_image(473)_augmented_5.jpg,2,-1,2,0,2,0,1
coffe_image(473)_augmented_6.jpg,2,-1,2,0,2,0,1
coffe_image(473)_augmented_7.jpg,2,-1,2,0,2,0,1
coffe_image(473)_augmented_8.jpg,2,-1,2,0,2,0,1
coffe_image(473)_augmented_9.jpg,2,-1,2,0,2,0,1
coffe_image(473)_augmented_10.jpg,2,-1,2,0,2,0,1
coffe_image(473)_augmented_11.jpg,2,-1,2,0,2,0,1
coffe_image(473)_augmented_12.jpg,2,-1,2,0,2,0,1
coffe_image(474)_augmented_1.jpg,2,-1,2,2,2,2,1
coffe_image(474)_augmented_2.jpg,2,-1,2,2,2,2,1
coffe_image(474)_augmented_3.jpg,2,-1,2,2,2,2,1
coffe_image(474)_augmented_4.jpg,2,-1,2,2,2,2,1
coffe_image(474)_augmented_5.jpg,2,-1,2,2,2,2,1
coffe_image(474)_augmented_6.jpg,2,-1,2,2,2,2,1
coffe_image(474)_augmented_7.jpg,2,-1,2,2,2,2,1
coffe_image(474)_augmented_8.jpg,2,-1,2,2,2,2,1
coffe_image(474)_augmented_9.jpg,2,-1,2,2,2,2,1
coffe_image(474)_augmented_10.jpg,2,-1,2,2,2,2,1
coffe_image(474)_augmented_11.jpg,2,-1,2,2,2,2,1
coffe_image(474)_augmented_12.jpg,2,-1,2,2,2,2,1
coffe_image(475)_augmented_1.jpg,2,-1,2,2,2,2,1
coffe_image(475)_augmented_2.jpg,2,-1,2,2,2,2,1
coffe_image(475)_augmented_3.jpg,2,-1,2,2,2,2,1
coffe_image(475)_augmented_4.jpg,2,-1,2,2,2,2,1
coffe_image(475)_augmented_5.jpg,2,-1,2,2,2,2,1
coffe_image(475)_augmented_6.jpg,2,-1,2,2,2,2,1
coffe_image(475)_augmented_7.jpg,2,-1,2,2,2,2,1
coffe_image(475)_augmented_8.jpg,2,-1,2,2,2,2,1
coffe_image(475)_augmented_9.jpg,2,-1,2,2,2,2,1
coffe_image(475)_augmented_10.jpg,2,-1,2,2,2,2,1
coffe_image(475)_augmented_11.jpg,2,-1,2,2,2,2,1
coffe_image(475)_augmented_12.jpg,2,-1,2,2,2,2,1
coffe_image(476)_augmented_1.jpg,1,-1,0,1,2,0,1
coffe_image(476)_augmented_2.jpg,1,-1,0,1,2,0,1
coffe_image(476)_augmented_3.jpg,1,-1,0,1,2,0,1
coffe_image(476)_augmented_4.jpg,1,-1,0,1,2,0,1
coffe_image(476)_augmented_5.jpg,1,-1,0,1,2,0,1
coffe_image(476)_augmented_6.jpg,1,-1,0,1,2,0,1
coffe_image(476)_augmented_7.jpg,1,-1,0,1,2,0,1
coffe_image(476)_augmented_8.jpg,1,-1,0,1,2,0,1
coffe_image(476)_augmented_9.jpg,1,-1,0,1,2,0,1
coffe_image(476)_augmented_10.jpg,1,-1,0,1,2,0,1
coffe_image(476)_augmented_11.jpg,1,-1,0,1,2,0,1
coffe_image(476)_augmented_12.jpg,1,-1,0,1,2,0,1
coffe_image(477)_augmented_1.jpg,1,2,0,1,0,0,1
coffe_image(477)_augmented_2.jpg,1,2,0,1,0,0,1
coffe_image(477)_augmented_3.jpg,1,2,0,1,0,0,1
coffe_image(477)_augmented_4.jpg,1,2,0,1,0,0,1
coffe_image(477)_augmented_5.jpg,1,2,0,1,0,0,1
coffe_image(477)_augmented_6.jpg,1,2,0,1,0,0,1
coffe_image(477)_augmented_7.jpg,1,2,0,1,0,0,1
coffe_image(477)_augmented_8.jpg,1,2,0,1,0,0,1
coffe_image(477)_augmented_9.jpg,1,2,0,1,0,0,1
coffe_image(477)_augmented_10.jpg,1,2,0,1,0,0,1
coffe_image(477)_augmented_11.jpg,1,2,0,1,0,0,1
coffe_image(477)_augmented_12.jpg,1,2,0,1,0,0,1
coffe_image(478)_augmented_1.jpg,1,-1,0,1,2,0,1
coffe_image(478)_augmented_2.jpg,1,-1,0,1,2,0,1
coffe_image(478)_augmented_3.jpg,1,-1,0,1,2,0,1
coffe_image(478)_augmented_4.jpg,1,-1,0,1,2,0,1
coffe_image(478)_augmented_5.jpg,1,-1,0,1,2,0,1
coffe_image(478)_augmented_6.jpg,1,-1,0,1,2,0,1
coffe_image(478)_augmented_7.jpg,1,-1,0,1,2,0,1
coffe_image(478)_augmented_8.jpg,1,-1,0,1,2,0,1
coffe_image(478)_augmented_9.jpg,1,-1,0,1,2,0,1
coffe_image(478)_augmented_10.jpg,1,-1,0,1,2,0,1
coffe_image(478)_augmented_11.jpg,1,-1,0,1,2,0,1
coffe_image(478)_augmented_12.jpg,1,-1,0,1,2,0,1
coffe_image(479)_augmented_1.jpg,2,-1,2,2,2,2,1
coffe_image(479)_augmented_2.jpg,2,-1,2,2,2,2,1
coffe_image(479)_augmented_3.jpg,2,-1,2,2,2,2,1
coffe_image(479)_augmented_4.jpg,2,-1,2,2,2,2,1
coffe_image(479)_augmented_5.jpg,2,-1,2,2,2,2,1
coffe_image(479)_augmented_6.jpg,2,-1,2,2,2,2,1
coffe_image(479)_augmented_7.jpg,2,-1,2,2,2,2,1
coffe_image(479)_augmented_8.jpg,2,-1,2,2,2,2,1
coffe_image(479)_augmented_9.jpg,2,-1,2,2,2,2,1
coffe_image(479)_augmented_10.jpg,2,-1,2,2,2,2,1
coffe_image(479)_augmented_11.jpg,2,-1,2,2,2,2,1
coffe_image(479)_augmented_12.jpg,2,-1,2,2,2,2,1
coffe_image(480)_augmented_1.jpg,2,-1,0,2,2,1,1
coffe_image(480)_augmented_2.jpg,2,-1,0,2,2,1,1
coffe_image(480)_augmented_3.jpg,2,-1,0,2,2,1,1
coffe_image(480)_augmented_4.jpg,2,-1,0,2,2,1,1
coffe_image(480)_augmented_5.jpg,2,-1,0,2,2,1,1
coffe_image(480)_augmented_6.jpg,2,-1,0,2,2,1,1
coffe_image(480)_augmented_7.jpg,2,-1,0,2,2,1,1
coffe_image(480)_augmented_8.jpg,2,-1,0,2,2,1,1
coffe_image(480)_augmented_9.jpg,2,-1,0,2,2,1,1
coffe_image(480)_augmented_10.jpg,2,-1,0,2,2,1,1
coffe_image(480)_augmented_11.jpg,2,-1,0,2,2,1,1
coffe_image(480)_augmented_12.jpg,2,-1,0,2,2,1,1
coffe_image(481)_augmented_1.jpg,2,1,2,2,2,2,1
coffe_image(481)_augmented_2.jpg,2,1,2,2,2,2,1
coffe_image(481)_augmented_3.jpg,2,1,2,2,2,2,1
coffe_image(481)_augmented_4.jpg,2,1,2,2,2,2,1
coffe_image(481)_augmented_5.jpg,2,1,2,2,2,2,1
coffe_image(481)_augmented_6.jpg,2,1,2,2,2,2,1
coffe_image(481)_augmented_7.jpg,2,1,2,2,2,2,1
coffe_image(481)_augmented_8.jpg,2,1,2,2,2,2,1
coffe_image(481)_augmented_9.jpg,2,1,2,2,2,2,1
coffe_image(481)_augmented_10.jpg,2,1,2,2,2,2,1
coffe_image(481)_augmented_11.jpg,2,1,2,2,2,2,1
coffe_image(481)_augmented_12.jpg,2,1,2,2,2,2,1
coffe_image(482)_augmented_1.jpg,2,-1,2,2,2,2,1
coffe_image(482)_augmented_2.jpg,2,-1,2,2,2,2,1
coffe_image(482)_augmented_3.jpg,2,-1,2,2,2,2,1
coffe_image(482)_augmented_4.jpg,2,-1,2,2,2,2,1
coffe_image(482)_augmented_5.jpg,2,-1,2,2,2,2,1
coffe_image(482)_augmented_6.jpg,2,-1,2,2,2,2,1
coffe_image(482)_augmented_7.jpg,2,-1,2,2,2,2,1
coffe_image(482)_augmented_8.jpg,2,-1,2,2,2,2,1
coffe_image(482)_augmented_9.jpg,2,-1,2,2,2,2,1
coffe_image(482)_augmented_10.jpg,2,-1,2,2,2,2,1
coffe_image(482)_augmented_11.jpg,2,-1,2,2,2,2,1
coffe_image(482)_augmented_12.jpg,2,-1,2,2,2,2,1
coffe_image(483)_augmented_1.jpg,2,-1,2,2,2,2,1
coffe_image(483)_augmented_2.jpg,2,-1,2,2,2,2,1
coffe_image(483)_augmented_3.jpg,2,-1,2,2,2,2,1
coffe_image(483)_augmented_4.jpg,2,-1,2,2,2,2,1
coffe_image(483)_augmented_5.jpg,2,-1,2,2,2,2,1
coffe_image(483)_augmented_6.jpg,2,-1,2,2,2,2,1
coffe_image(483)_augmented_7.jpg,2,-1,2,2,2,2,1
coffe_image(483)_augmented_8.jpg,2,-1,2,2,2,2,1
coffe_image(483)_augmented_9.jpg,2,-1,2,2,2,2,1
coffe_image(483)_augmented_10.jpg,2,-1,2,2,2,2,1
coffe_image(483)_augmented_11.jpg,2,-1,2,2,2,2,1
coffe_image(483)_augmented_12.jpg,2,-1,2,2,2,2,1
coffe_image(484)_augmented_1.jpg,1,2,0,1,0,0,1
coffe_image(484)_augmented_2.jpg,1,2,0,1,0,0,1
coffe_image(484)_augmented_3.jpg,1,2,0,1,0,0,1
coffe_image(484)_augmented_4.jpg,1,2,0,1,0,0,1
coffe_image(484)_augmented_5.jpg,1,2,0,1,0,0,1
coffe_image(484)_augmented_6.jpg,1,2,0,1,0,0,1
coffe_image(484)_augmented_7.jpg,1,2,0,1,0,0,1
coffe_image(484)_augmented_8.jpg,1,2,0,1,0,0,1
coffe_image(484)_augmented_9.jpg,1,2,0,1,0,0,1
coffe_image(484)_augmented_10.jpg,1,2,0,1,0,0,1
coffe_image(484)_augmented_11.jpg,1,2,0,1,0,0,1
coffe_image(484)_augmented_12.jpg,1,2,0,1,0,0,1
coffe_image(485)_augmented_1.jpg,0,2,0,2,0,1,1
coffe_image(485)_augmented_2.jpg,0,2,0,2,0,1,1
coffe_image(485)_augmented_3.jpg,0,2,0,2,0,1,1
coffe_image(485)_augmented_4.jpg,0,2,0,2,0,1,1
coffe_image(485)_augmented_5.jpg,0,2,0,2,0,1,1
coffe_image(485)_augmented_6.jpg,0,2,0,2,0,1,1
coffe_image(485)_augmented_7.jpg,0,2,0,2,0,1,1
coffe_image(485)_augmented_8.jpg,0,2,0,2,0,1,1
coffe_image(485)_augmented_9.jpg,0,2,0,2,0,1,1
coffe_image(485)_augmented_10.jpg,0,2,0,2,0,1,1
coffe_image(485)_augmented_11.jpg,0,2,0,2,0,1,1
coffe_image(485)_augmented_12.jpg,0,2,0,2,0,1,1
coffe_image(486)_augmented_1.jpg,0,1,0,2,2,1,1
coffe_image(486)_augmented_2.jpg,0,1,0,2,2,1,1
